FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
201902,27,0,37941,799239,"I","02/27/2019 00:00:00",77,"M","Permanent Structure",201902
201908,1,0,38991,833185,"D","08/01/2019 00:00:00",2,"F","Vehicle/Towed Trailer",201908
201908,2,0,39000,835892,"D","08/02/2019 00:00:00",38,"M","In Water",201908
201908,15,0,39041,837669,"D","08/15/2019 00:00:00",28,"M","Outside/Open Areas",201908
201908,19,0,39347,843572,"D","08/19/2019 00:00:00",28,"M","In Water",201908
201908,27,0,39349,843786,"D","08/27/2019 00:00:00",,"F","Outside/Open Areas",201908
201908,30,0,39350,842514,"D","08/30/2019 00:00:00",27,"F","Under Tree",201908
201908,30,0,39351,842514,"D","08/30/2019 00:00:00",55,"F","Under Tree",201908
201908,17,0,39402,847980,"D","08/17/2019 00:00:00",17,"M","In Water",201908
201908,17,0,39403,847980,"D","08/17/2019 00:00:00",16,"M","In Water",201908
201908,22,0,39404,847983,"D","08/22/2019 00:00:00",35,"M","In Water",201908
201908,16,0,39439,845911,"D","08/16/2019 00:00:00",33,"M","Boating",201908
201908,16,0,39440,845911,"D","08/16/2019 00:00:00",38,"M","Boating",201908
201908,7,0,39527,844340,"I","08/07/2019 00:00:00",55,"M","Vehicle/Towed Trailer",201908
201908,4,0,39528,849047,"D","08/04/2019 00:00:00",32,"M","Outside/Open Areas",201908
201908,16,0,39533,852807,"I","08/16/2019 00:00:00",1,"M","Vehicle/Towed Trailer",201908
201908,8,0,39541,854530,"D","08/08/2019 00:00:00",42,"M","In Water",201908
201908,13,0,39545,852818,"D","08/13/2019 00:00:00",1,"M","Vehicle/Towed Trailer",201908
201908,24,0,39546,850143,"D","08/24/2019 00:00:00",47,"F","Vehicle/Towed Trailer",201908
201908,23,0,40037,863509,"D","08/23/2019 00:00:00",23,"M","In Water",201908
201908,5,0,40737,875307,"D","08/05/2019 00:00:00",,"M","Outside/Open Areas",201908
201908,5,0,40738,875307,"D","08/05/2019 00:00:00",26,"M","Outside/Open Areas",201908
201908,14,0,40739,875338,"D","08/14/2019 00:00:00",35,"F","Outside/Open Areas",201908
201908,27,0,40741,875351,"D","08/27/2019 00:00:00",30,"M","Outside/Open Areas",201908
201908,2,0,42204,930994,"D","08/02/2019 00:00:00",,"","Unknown",201908
201908,2,0,42205,930994,"D","08/02/2019 00:00:00",,"","Unknown",201908
201908,2,0,42206,930994,"I","08/02/2019 00:00:00",,"","Unknown",201908
201908,2,0,42207,930995,"D","08/02/2019 00:00:00",,"","Unknown",201908
201908,2,0,42208,930995,"I","08/02/2019 00:00:00",,"","Unknown",201908
201908,3,0,42216,930997,"D","08/03/2019 00:00:00",,"","Unknown",201908
201908,4,0,42217,930997,"D","08/04/2019 00:00:00",,"","Unknown",201908
201908,5,0,42218,930997,"D","08/05/2019 00:00:00",,"","Unknown",201908
201908,5,0,42219,930997,"D","08/05/2019 00:00:00",,"","Unknown",201908
201908,3,0,42220,930998,"D","08/03/2019 00:00:00",,"","Unknown",201908
201908,5,0,42221,930998,"D","08/05/2019 00:00:00",,"","Unknown",201908
201908,4,0,42222,930999,"D","08/04/2019 00:00:00",,"","Unknown",201908
201908,5,0,42223,930999,"D","08/05/2019 00:00:00",,"","Unknown",201908
201908,6,0,42224,931013,"I","08/06/2019 00:00:00",,"","Unknown",201908
201908,6,0,42225,931013,"I","08/06/2019 00:00:00",,"","Unknown",201908
201908,3,0,42226,930996,"D","08/03/2019 00:00:00",,"","Unknown",201908
201908,3,0,42227,930996,"D","08/03/2019 00:00:00",,"","Unknown",201908
201908,4,0,42228,930996,"D","08/04/2019 00:00:00",,"","Unknown",201908
201908,4,0,42229,930996,"D","08/04/2019 00:00:00",,"","Unknown",201908
201908,4,0,42230,930996,"D","08/04/2019 00:00:00",,"","Unknown",201908
201908,5,0,42231,930996,"D","08/05/2019 00:00:00",,"","Unknown",201908
201908,7,0,42232,931018,"I","08/07/2019 00:00:00",,"","Unknown",201908
201908,7,0,42233,931019,"I","08/07/2019 00:00:00",,"","Unknown",201908
201908,7,0,42234,931020,"I","08/07/2019 00:00:00",,"","Unknown",201908
201908,8,0,42235,931021,"D","08/08/2019 00:00:00",,"","Unknown",201908
201908,8,0,42236,931022,"I","08/08/2019 00:00:00",,"","Unknown",201908
201908,13,0,42237,931023,"D","08/13/2019 00:00:00",,"","Unknown",201908
201908,13,0,42238,931023,"D","08/13/2019 00:00:00",,"","Unknown",201908
201908,15,0,42239,931023,"D","08/15/2019 00:00:00",,"","Unknown",201908
201908,16,0,42240,931023,"D","08/16/2019 00:00:00",,"","Unknown",201908
201908,16,0,42241,931023,"D","08/16/2019 00:00:00",,"","Unknown",201908
201908,14,0,42242,931024,"D","08/14/2019 00:00:00",,"","Unknown",201908
201908,15,0,42243,931024,"D","08/15/2019 00:00:00",,"","Unknown",201908
201908,17,0,42244,931049,"I","08/17/2019 00:00:00",,"","Unknown",201908
201905,22,0,39249,814521,"D","05/22/2019 00:00:00",74,"F","Permanent Home",201905
201908,21,0,42245,931060,"D","08/21/2019 00:00:00",,"","Unknown",201908
201908,21,0,42246,931060,"D","08/21/2019 00:00:00",,"","Unknown",201908
201908,20,0,42247,931061,"D","08/20/2019 00:00:00",,"","Unknown",201908
201905,29,0,38199,816590,"D","05/29/2019 00:00:00",15,"M","Boating",201905
201908,21,0,42248,931063,"D","08/21/2019 00:00:00",,"","Unknown",201908
201905,24,0,38859,823979,"D","05/24/2019 00:00:00",28,"M","In Water",201905
201903,5,0,38812,824125,"D","03/05/2019 00:00:00",79,"M","Outside/Open Areas",201903
201903,3,0,38852,826399,"D","03/03/2019 00:00:00",57,"M","Vehicle/Towed Trailer",201903
201908,21,0,42249,931063,"D","08/21/2019 00:00:00",,"","Unknown",201908
201908,21,0,42250,931064,"D","08/21/2019 00:00:00",,"","Unknown",201908
201908,20,0,42251,931065,"D","08/20/2019 00:00:00",,"","Unknown",201908
201908,22,0,42252,931100,"D","08/22/2019 00:00:00",,"","Unknown",201908
201908,22,0,42253,931100,"D","08/22/2019 00:00:00",,"","Unknown",201908
201908,22,0,42254,931101,"I","08/22/2019 00:00:00",,"","Unknown",201908
201908,22,0,42255,931102,"I","08/22/2019 00:00:00",,"","Unknown",201908
201908,25,0,42256,931104,"I","08/25/2019 00:00:00",,"","Unknown",201908
201908,25,0,42257,931105,"I","08/25/2019 00:00:00",,"","Unknown",201908
201905,1,0,38926,828980,"D","05/01/2019 00:00:00",57,"M","Outside/Open Areas",201905
201905,25,0,38987,830307,"D","05/25/2019 00:00:00",54,"M","Mobile/Trailer Home",201905
201905,25,0,38988,830307,"D","05/25/2019 00:00:00",47,"F","Mobile/Trailer Home",201905
201905,21,0,38951,830720,"D","05/21/2019 00:00:00",53,"F","Vehicle/Towed Trailer",201905
201905,21,0,38950,830730,"D","05/21/2019 00:00:00",76,"F","Vehicle/Towed Trailer",201905
201908,27,0,42261,931113,"D","08/27/2019 00:00:00",,"","Unknown",201908
201908,27,0,42262,931112,"D","08/27/2019 00:00:00",,"","Unknown",201908
201908,28,0,42263,931112,"D","08/28/2019 00:00:00",,"","Unknown",201908
201908,28,0,42264,931112,"D","08/28/2019 00:00:00",,"","Unknown",201908
201908,29,0,42265,931116,"I","08/29/2019 00:00:00",,"","Unknown",201908
201908,30,0,42268,931152,"D","08/30/2019 00:00:00",,"","Unknown",201908
201908,30,0,42289,931151,"D","08/30/2019 00:00:00",,"","Unknown",201908
201902,10,0,37879,809877,"I","02/10/2019 00:00:00",27,"M","Vehicle/Towed Trailer",201902
201902,21,0,37886,810291,"I","02/21/2019 00:00:00",25,"M","Vehicle/Towed Trailer",201902
201908,31,0,42290,931151,"I","08/31/2019 00:00:00",,"","Unknown",201908
201908,21,0,44837,875343,"D","08/21/2019 00:00:00",32,"M","Outside/Open Areas",201908
201908,21,0,44838,875343,"D","08/21/2019 00:00:00",21,"M","Outside/Open Areas",201908
201903,13,0,39357,813918,"D","03/13/2019 00:00:00",30,"M","Vehicle/Towed Trailer",201903
201903,14,0,38573,813962,"D","03/14/2019 00:00:00",50,"M","Heavy Equipment/Construction",201903
201903,14,0,38572,813963,"D","03/14/2019 00:00:00",80,"F","Permanent Home",201903
201903,15,0,38571,813990,"D","03/15/2019 00:00:00",55,"M","Vehicle/Towed Trailer",201903
201905,7,0,38939,814199,"D","05/07/2019 00:00:00",53,"M","In Water",201905
201911,12,0,40756,866592,"I","11/12/2019 00:00:00",21,"F","Vehicle/Towed Trailer",201911
201905,26,0,38975,831194,"D","05/26/2019 00:00:00",30,"M","In Water",201905
201905,26,0,38976,831194,"D","05/26/2019 00:00:00",,"M","In Water",201905
201905,24,0,39366,846067,"D","05/24/2019 00:00:00",,"M","In Water",201905
201905,28,0,39477,848643,"D","05/28/2019 00:00:00",64,"M","Vehicle/Towed Trailer",201905
201910,13,0,39724,850181,"D","10/13/2019 00:00:00",43,"M","In Water",201910
201910,29,0,39962,854522,"D","10/29/2019 00:00:00",,"","Vehicle/Towed Trailer",201910
201910,21,0,39560,854867,"D","10/21/2019 00:00:00",48,"F","Mobile/Trailer Home",201910
201910,31,0,39562,854922,"D","10/31/2019 00:00:00",38,"F","Vehicle/Towed Trailer",201910
201910,27,0,39563,855017,"I","10/27/2019 00:00:00",56,"F","Vehicle/Towed Trailer",201910
201910,27,0,39601,856181,"D","10/27/2019 00:00:00",,"F","Camping",201910
201910,4,0,39628,856591,"D","10/04/2019 00:00:00",24,"F","In Water",201910
201910,12,0,39668,857400,"I","10/12/2019 00:00:00",27,"M","In Water",201910
201910,20,0,39960,858302,"D","10/20/2019 00:00:00",66,"M","Permanent Home",201910
201910,19,0,39713,858580,"D","10/19/2019 00:00:00",44,"M","Outside/Open Areas",201910
201910,24,0,39726,859301,"D","10/24/2019 00:00:00",38,"M","In Water",201910
201910,2,0,39729,859729,"D","10/02/2019 00:00:00",50,"M","In Water",201910
201910,10,0,39964,861536,"D","10/10/2019 00:00:00",,"","Mobile/Trailer Home",201910
201910,10,0,39965,861536,"D","10/10/2019 00:00:00",,"","Mobile/Trailer Home",201910
201906,23,0,39301,841235,"D","06/23/2019 00:00:00",64,"F","Vehicle/Towed Trailer",201906
201906,23,0,39302,841246,"D","06/23/2019 00:00:00",62,"M","Vehicle/Towed Trailer",201906
201906,17,0,39315,841676,"D","06/17/2019 00:00:00",40,"M","Vehicle/Towed Trailer",201906
201906,1,0,39316,841752,"I","06/01/2019 00:00:00",,"M","Vehicle/Towed Trailer",201906
